student_id,week,sleep_hours,study_hours,late_submissions,stress_level,social_activity_freq,emotional_state,exercise_hours,screen_time,burnout_label
STU-6F57410E,1,5.4,10.1,1,6,2,Too much pressure from all sides,0.4,10.4,2
STU-6F57410E,2,5.8,11.3,2,6,3,Feeling numb and disconnected,1.4,9.5,1
STU-6F57410E,3,4.7,10.8,2,6,2,Dreading going to class,1.1,9.7,2
STU-6F57410E,4,6.0,10.8,0,5,2,"Can't sleep well, too much anxiety",0.9,8.1,1
STU-6F57410E,5,4.9,9.7,1,6,2,Too much pressure from all sides,1.7,8.7,1
STU-6F57410E,6,5.2,10.1,1,4,3,Feeling numb and disconnected,1.6,10.2,1
STU-6F57410E,7,6.1,9.8,2,6,3,"Neither good nor bad, just normal",1.3,9.1,1
STU-6F57410E,8,5.7,10.8,1,3,2,Feeling hopeless about my grades,1.6,8.0,1
STU-6F57410E,9,5.7,11.0,0,4,3,"Doing alright, could be better",2.1,8.4,1
STU-6F57410E,10,6.5,11.1,1,5,2,Feeling great and motivated today,2.8,9.0,1
STU-6F57410E,11,7.2,9.9,0,4,3,Feeling great and motivated today,1.7,6.7,0
STU-6F57410E,12,7.3,8.8,0,4,3,"Good energy, looking forward to classes",2.9,8.3,0
STU-792C6AFB,1,3.8,8.3,6,9,0,Constantly tired no matter how much I sleep,1.5,12.4,2
STU-792C6AFB,2,3.4,7.8,7,9,0,Too much pressure from all sides,0.9,10.2,2
STU-792C6AFB,3,4.8,7.8,6,9,1,"Breaking down emotionally, can't handle it",1.1,10.6,2
STU-792C6AFB,4,5.3,9.8,6,8,0,Dreading going to class,0.7,11.6,2
STU-792C6AFB,5,3.8,10.9,6,9,0,Feeling hopeless about my grades,0.3,9.3,2
STU-792C6AFB,6,3.2,10.1,7,9,0,Dreading going to class,1.6,11.0,2
STU-792C6AFB,7,4.5,8.8,6,9,0,Feeling hopeless about my grades,2.2,9.4,2
STU-792C6AFB,8,3.8,8.5,7,9,0,Feeling numb and disconnected,0.9,10.0,2
STU-792C6AFB,9,4.5,9.3,5,10,0,Exhausted and burned out from studying,1.0,10.9,2
STU-792C6AFB,10,4.8,10.8,6,10,0,Exhausted and burned out from studying,1.4,10.3,2
STU-792C6AFB,11,4.1,10.3,6,9,0,Constantly tired no matter how much I sleep,1.8,10.4,2
STU-792C6AFB,12,3.8,9.8,6,9,0,Struggling to concentrate on anything,1.0,10.9,2
STU-A9317334,1,5.1,11.3,3,5,1,"Can't sleep well, too much anxiety",0.9,9.5,2
STU-A9317334,2,6.9,10.8,2,6,3,Feeling isolated and lonely,1.6,10.1,1
STU-A9317334,3,6.0,11.5,2,5,1,Exhausted and burned out from studying,1.5,11.8,2
STU-A9317334,4,5.7,10.2,3,5,3,"Breaking down emotionally, can't handle it",1.5,12.4,1
STU-A9317334,5,7.2,10.3,3,6,2,Lost all motivation to study,2.1,11.0,1
STU-A9317334,6,7.7,9.4,2,3,2,Very stressed about deadlines,2.2,9.7,1
STU-A9317334,7,7.1,11.9,2,5,3,Happy and well-rested,2.6,8.8,1
STU-A9317334,8,6.5,9.6,2,3,3,"Feeling okay, nothing special",2.9,9.6,0
STU-A9317334,9,7.0,8.2,2,3,4,"Average day, going through the motions",2.3,9.7,0
STU-A9317334,10,7.8,11.1,1,4,3,"Had a productive day, feeling accomplished",2.3,7.1,0
STU-A9317334,11,8.3,11.7,1,3,3,Feeling balanced and in control,3.4,9.3,0
STU-A9317334,12,8.2,10.7,0,3,3,Feeling great and motivated today,3.3,8.5,0
STU-19D16F72,1,8.9,5.7,0,3,3,Motivated to study and stay on track,5.5,6.5,0
STU-19D16F72,2,8.6,3.8,1,3,4,Feeling balanced and in control,5.3,4.7,0
STU-19D16F72,3,8.7,3.3,0,4,3,Feeling great and motivated today,5.5,5.7,0
STU-19D16F72,4,8.6,6.0,0,2,4,Feeling calm and focused,5.4,4.3,0
STU-19D16F72,5,8.1,3.9,1,2,4,Feeling great and motivated today,5.3,6.3,0
STU-19D16F72,6,7.4,4.8,0,3,3,Happy and well-rested,5.3,4.8,0
STU-19D16F72,7,8.9,3.4,0,4,2,Motivated to study and stay on track,5.4,5.1,0
STU-19D16F72,8,9.3,5.3,0,1,3,Feeling calm and focused,5.7,5.9,0
STU-19D16F72,9,9.5,5.4,0,3,4,Enjoying the learning process,4.9,3.9,0
STU-19D16F72,10,7.6,5.6,0,2,3,Feeling calm and focused,5.0,4.6,0
STU-19D16F72,11,7.5,7.5,0,1,4,Feeling great and motivated today,5.1,4.6,0
STU-19D16F72,12,,5.4,0,2,3,Excited about upcoming projects,5.9,5.0,0
STU-F7DB0CF7,1,4.6,12.4,5,8,1,Dreading going to class,0.0,13.3,2
STU-F7DB0CF7,2,5.0,12.5,6,7,0,Feeling isolated and lonely,0.4,12.1,2
STU-F7DB0CF7,3,5.1,13.6,5,8,0,Exhausted and burned out from studying,0.5,12.8,2
STU-F7DB0CF7,4,4.1,14.0,5,7,0,Feeling numb and disconnected,0.3,14.2,2
STU-F7DB0CF7,5,3.8,11.9,5,7,0,"Breaking down emotionally, can't handle it",0.5,13.8,2
STU-F7DB0CF7,6,3.0,12.3,4,8,0,Feeling anxious about everything,1.3,13.7,2
STU-F7DB0CF7,7,3.6,13.5,5,8,0,Struggling to concentrate on anything,0.4,12.9,2
STU-F7DB0CF7,8,3.0,14.0,5,7,0,Feeling anxious about everything,0.9,13.3,2
STU-F7DB0CF7,9,3.6,13.7,5,8,0,Feeling anxious about everything,0.3,14.6,2
STU-F7DB0CF7,10,3.7,14.0,6,8,0,Lost all motivation to study,0.6,13.1,2
STU-F7DB0CF7,11,3.7,13.0,5,9,0,Too much pressure from all sides,1.2,12.8,2
STU-F7DB0CF7,12,4.2,13.2,4,8,0,Feeling numb and disconnected,,14.5,2
STU-A7B416F9,1,7.8,5.0,1,2,2,Feeling confident about exams,4.7,8.0,0
STU-A7B416F9,2,7.7,3.7,0,1,4,Feeling calm and focused,4.6,6.1,0
STU-A7B416F9,3,8.2,3.2,0,2,3,"Good energy, looking forward to classes",4.6,7.4,0
STU-A7B416F9,4,8.7,3.3,1,1,4,Excited about upcoming projects,4.9,5.8,0
STU-A7B416F9,5,6.4,3.8,1,1,3,Enjoying the learning process,4.0,6.7,0
STU-A7B416F9,6,8.3,3.6,0,1,3,Feeling calm and focused,5.0,7.1,0
STU-A7B416F9,7,7.2,4.0,1,1,2,Happy and well-rested,4.4,7.1,0
STU-A7B416F9,8,7.9,4.5,0,1,3,"Good energy, looking forward to classes",4.9,7.5,0
STU-A7B416F9,9,9.1,3.2,0,1,4,"Good energy, looking forward to classes",4.5,8.1,0
STU-A7B416F9,10,8.6,3.9,0,1,3,Feeling great and motivated today,4.4,8.3,0
STU-A7B416F9,11,8.2,4.9,1,1,3,Enjoying the learning process,5.2,7.5,0
STU-A7B416F9,12,6.9,2.0,1,1,3,Feeling balanced and in control,4.4,7.1,0
STU-AD5F38BE,1,7.8,5.4,0,5,5,Excited about upcoming projects,5.4,6.3,0
STU-AD5F38BE,2,8.1,4.4,0,3,5,Happy and well-rested,5.5,3.5,0
STU-AD5F38BE,3,7.6,6.2,0,2,5,Enjoying the learning process,5.2,3.4,0
STU-AD5F38BE,4,6.8,4.1,0,2,6,Motivated to study and stay on track,5.7,4.3,0
STU-AD5F38BE,5,7.0,4.9,0,1,6,Feeling great and motivated today,5.2,3.0,0
STU-AD5F38BE,6,7.2,5.2,0,2,6,Feeling confident about exams,5.1,3.5,0
STU-AD5F38BE,7,8.0,3.5,0,2,5,Happy and well-rested,5.2,4.9,0
STU-AD5F38BE,8,7.5,4.3,0,1,5,Enjoying the learning process,5.2,5.5,0
STU-AD5F38BE,9,7.3,7.2,0,2,6,Feeling confident about exams,5.5,4.9,0
STU-AD5F38BE,10,7.2,6.0,0,4,6,Happy and well-rested,5.3,4.3,0
STU-AD5F38BE,11,6.7,2.9,0,4,5,Happy and well-rested,5.3,5.1,0
STU-AD5F38BE,12,7.1,7.6,0,2,4,Excited about upcoming projects,5.5,6.0,0
STU-A1AE2EAC,1,5.9,3.2,2,3,5,"Neither good nor bad, just normal",,5.5,0
STU-A1AE2EAC,2,6.0,4.9,2,2,4,"Routine day, nothing remarkable",3.3,5.4,0
STU-A1AE2EAC,3,5.8,3.9,2,5,3,"Doing alright, could be better",3.5,6.4,1
STU-A1AE2EAC,4,6.1,6.0,2,5,3,"Neither good nor bad, just normal",4.4,7.5,1
STU-A1AE2EAC,5,6.2,3.8,3,5,3,Feeling overwhelmed with assignments,3.2,6.4,1
STU-A1AE2EAC,6,6.3,4.7,2,5,2,Things are manageable but not exciting,2.9,7.8,1
STU-A1AE2EAC,7,4.0,3.3,3,6,3,Dreading going to class,3.2,7.4,1
STU-A1AE2EAC,8,4.9,5.8,4,5,3,Dreading going to class,2.6,7.2,1
STU-A1AE2EAC,9,4.5,4.0,4,6,2,"Can't sleep well, too much anxiety",3.4,8.6,2
STU-A1AE2EAC,10,4.6,5.5,4,5,3,Feeling hopeless about my grades,2.5,7.6,1
STU-A1AE2EAC,11,5.6,6.1,4,7,1,Exhausted and burned out from studying,2.8,8.8,2
STU-A1AE2EAC,12,3.5,4.1,5,6,1,Feeling isolated and lonely,1.4,9.1,2
STU-DD7A7B5C,1,7.1,5.4,1,5,2,"Average day, going through the motions",2.0,5.5,1
STU-DD7A7B5C,2,,6.1,1,6,2,Feeling numb and disconnected,2.3,5.0,1
STU-DD7A7B5C,3,6.0,4.8,1,6,2,"Doing alright, could be better",1.9,6.1,1
STU-DD7A7B5C,4,4.8,5.9,1,5,2,Happy and well-rested,1.3,6.2,1
STU-DD7A7B5C,5,6.1,6.6,2,5,1,"Feeling okay, nothing special",1.3,6.7,1
STU-DD7A7B5C,6,5.1,5.2,2,6,1,Exhausted and burned out from studying,1.7,7.4,1
STU-DD7A7B5C,7,5.7,5.5,2,6,1,Lost all motivation to study,1.3,7.1,1
STU-DD7A7B5C,8,4.2,6.5,2,5,0,Lost all motivation to study,1.2,7.3,1
STU-DD7A7B5C,9,4.3,5.7,2,7,1,Feeling anxious about everything,1.3,7.7,2
STU-DD7A7B5C,10,5.0,6.3,2,7,1,"Breaking down emotionally, can't handle it",0.2,7.2,2
STU-DD7A7B5C,11,4.4,5.1,3,8,0,Too much pressure from all sides,0.7,8.2,2
STU-DD7A7B5C,12,4.5,6.5,4,9,0,Dreading going to class,0.1,9.4,2
STU-251560DE,1,8.2,3.5,0,2,4,Feeling calm and focused,2.9,6.0,0
STU-251560DE,2,8.1,2.4,0,1,4,Motivated to study and stay on track,3.1,5.7,0
STU-251560DE,3,7.6,5.1,0,1,3,Feeling calm and focused,3.4,6.3,0
STU-251560DE,4,7.5,4.9,1,1,4,Feeling confident about exams,3.1,7.4,0
STU-251560DE,5,8.4,1.9,0,1,2,"Good energy, looking forward to classes",2.9,7.0,0
STU-251560DE,6,7.6,3.5,1,1,5,Feeling great and motivated today,3.0,5.1,0
STU-251560DE,7,,6.2,0,3,2,Feeling calm and focused,3.2,5.5,0
STU-251560DE,8,7.9,4.8,0,3,4,Feeling calm and focused,3.1,5.9,0
STU-251560DE,9,8.1,4.5,0,1,4,"Had a productive day, feeling accomplished",3.4,7.6,0
STU-251560DE,10,7.3,4.1,0,1,3,Motivated to study and stay on track,2.6,6.3,0
STU-251560DE,11,9.0,4.8,0,1,3,Feeling calm and focused,3.4,7.1,0
STU-251560DE,12,8.4,2.4,0,2,2,Feeling balanced and in control,2.8,6.5,0
STU-5960BE12,1,8.1,4.6,0,1,5,Feeling calm and focused,5.9,2.7,0
STU-5960BE12,2,8.9,2.4,0,1,4,Happy and well-rested,5.9,3.5,0
STU-5960BE12,3,7.4,3.1,0,1,5,Feeling calm and focused,5.5,2.8,0
STU-5960BE12,4,,2.4,0,1,5,Enjoying the learning process,5.9,2.9,0
STU-5960BE12,5,8.0,3.0,0,2,5,Feeling confident about exams,5.6,3.3,0
STU-5960BE12,6,7.6,2.8,0,2,4,"Good energy, looking forward to classes",,2.8,0
STU-5960BE12,7,8.3,5.0,0,3,6,Happy and well-rested,5.7,3.7,0
STU-5960BE12,8,8.5,2.7,0,2,5,Motivated to study and stay on track,4.9,5.4,0
STU-5960BE12,9,8.5,2.8,0,2,4,Enjoying the learning process,5.7,3.2,0
STU-5960BE12,10,7.4,4.5,0,1,4,Feeling confident about exams,5.3,3.5,0
STU-5960BE12,11,8.6,3.5,0,2,4,"Good energy, looking forward to classes",5.6,2.6,0
STU-5960BE12,12,8.9,4.5,0,1,5,"Good energy, looking forward to classes",5.3,3.3,0
STU-31ADDC83,1,7.2,9.5,2,4,4,"Routine day, nothing remarkable",3.5,8.8,0
STU-31ADDC83,2,6.3,6.4,3,6,2,"Routine day, nothing remarkable",3.7,8.2,1
STU-31ADDC83,3,6.3,6.6,3,4,2,Just getting by day to day,4.1,8.4,1
STU-31ADDC83,4,6.1,6.6,2,4,2,Struggling to concentrate on anything,4.2,8.5,1
STU-31ADDC83,5,5.9,6.0,2,4,4,"Feeling okay, nothing special",2.3,9.2,1
STU-31ADDC83,6,6.4,7.6,2,5,4,"Doing alright, could be better",,7.7,1
STU-31ADDC83,7,5.7,8.0,3,5,3,"Feeling okay, nothing special",3.0,7.4,1
STU-31ADDC83,8,6.6,7.9,2,5,3,Things are manageable but not exciting,2.9,8.3,1
STU-31ADDC83,9,7.6,7.9,2,4,2,"Doing alright, could be better",3.3,9.1,0
STU-31ADDC83,10,7.0,9.6,3,6,3,Things are manageable but not exciting,3.2,7.3,1
STU-31ADDC83,11,6.4,7.4,2,6,3,"Doing alright, could be better",3.4,8.1,1
STU-31ADDC83,12,7.2,6.0,2,4,3,Just getting by day to day,2.7,8.7,0
STU-9C117DF8,1,,6.1,0,4,5,"Routine day, nothing remarkable",2.2,8.2,0
STU-9C117DF8,2,6.7,5.5,1,6,3,Too much pressure from all sides,2.4,8.3,1
STU-9C117DF8,3,5.8,7.4,2,5,4,"Routine day, nothing remarkable",2.4,9.1,1
STU-9C117DF8,4,6.2,5.0,2,6,4,Feeling confident about exams,1.7,7.8,1
STU-9C117DF8,5,6.7,6.0,2,6,4,Enjoying the learning process,1.1,9.3,1
STU-9C117DF8,6,5.8,5.9,3,5,4,"Feeling okay, nothing special",1.6,8.7,1
STU-9C117DF8,7,6.5,5.6,2,6,4,Dreading going to class,0.9,9.0,1
STU-9C117DF8,8,4.3,5.6,3,8,4,Feeling overwhelmed with assignments,0.9,11.2,2
STU-9C117DF8,9,5.8,6.5,3,7,2,Feeling numb and disconnected,0.2,9.4,2
STU-9C117DF8,10,5.6,5.7,3,9,3,Feeling numb and disconnected,0.6,9.7,2
STU-9C117DF8,11,4.7,5.6,3,8,2,Very stressed about deadlines,0.7,11.2,2
STU-9C117DF8,12,3.3,5.6,4,10,1,Feeling numb and disconnected,0.3,10.2,2
STU-19DC58BB,1,3.3,11.1,5,9,1,Too much pressure from all sides,0.6,13.6,2
STU-19DC58BB,2,3.8,10.6,5,10,1,Feeling overwhelmed with assignments,0.6,12.3,2
STU-19DC58BB,3,4.2,11.8,5,9,0,Lost all motivation to study,0.5,13.0,2
STU-19DC58BB,4,3.6,10.2,6,8,1,Feeling overwhelmed with assignments,0.8,12.5,2
STU-19DC58BB,5,3.5,8.6,5,9,0,Feeling hopeless about my grades,1.7,12.8,2
STU-19DC58BB,6,4.9,11.6,6,9,0,"Can't sleep well, too much anxiety",0.8,12.0,2
STU-19DC58BB,7,3.1,10.6,5,9,0,Feeling numb and disconnected,0.5,10.8,2
STU-19DC58BB,8,3.0,9.5,6,8,0,Too much pressure from all sides,1.1,13.0,2
STU-19DC58BB,9,4.7,9.0,5,9,1,Exhausted and burned out from studying,0.9,13.5,2
STU-19DC58BB,10,4.7,9.1,5,9,0,Very stressed about deadlines,0.7,12.5,2
STU-19DC58BB,11,,9.8,5,9,0,"Breaking down emotionally, can't handle it",1.0,13.3,2
STU-19DC58BB,12,4.0,12.7,5,9,0,"Can't sleep well, too much anxiety",0.6,12.6,2
STU-F22893F1,1,6.5,8.7,1,5,3,Enjoying the learning process,2.3,9.1,1
STU-F22893F1,2,7.4,7.5,2,6,4,"Feeling okay, nothing special",2.5,9.2,1
STU-F22893F1,3,5.9,10.4,2,5,3,"Routine day, nothing remarkable",2.7,10.4,1
STU-F22893F1,4,7.8,6.4,2,7,4,"Feeling okay, nothing special",2.8,7.9,1
STU-F22893F1,5,6.5,7.4,2,6,4,Enjoying the learning process,2.4,10.0,1
STU-F22893F1,6,7.1,8.0,1,5,4,"Feeling okay, nothing special",2.6,9.3,0
STU-F22893F1,7,6.7,7.6,1,6,4,Feeling indifferent about things,2.7,11.3,1
STU-F22893F1,8,7.6,10.0,2,6,2,Feeling indifferent about things,3.1,8.0,1
STU-F22893F1,9,8.0,7.8,2,6,4,Happy and well-rested,2.8,9.0,1
STU-F22893F1,10,7.0,8.3,2,5,3,"Can't sleep well, too much anxiety",2.4,10.3,1
STU-F22893F1,11,6.7,9.3,1,7,3,"Had a productive day, feeling accomplished",3.4,9.0,1
STU-F22893F1,12,7.4,8.6,1,5,5,"Doing alright, could be better",2.5,8.5,0
STU-9E216A0D,1,,4.5,0,4,5,Enjoying the learning process,3.6,6.7,0
STU-9E216A0D,2,7.2,4.0,1,4,4,Just getting by day to day,4.5,8.3,0
STU-9E216A0D,3,7.1,3.9,2,5,5,Things are manageable but not exciting,3.9,7.8,0
STU-9E216A0D,4,6.3,6.2,1,5,3,Happy and well-rested,3.5,8.3,1
STU-9E216A0D,5,,4.6,1,3,4,"Doing alright, could be better",3.4,9.5,0
STU-9E216A0D,6,5.8,4.7,1,6,3,Exhausted and burned out from studying,3.4,8.2,1
STU-9E216A0D,7,5.2,5.8,2,7,3,Feeling isolated and lonely,,10.0,1
STU-9E216A0D,8,6.6,5.9,2,7,3,Too much pressure from all sides,3.4,11.4,1
STU-9E216A0D,9,5.0,5.7,2,7,2,Feeling numb and disconnected,3.4,9.9,1
STU-9E216A0D,10,5.6,6.1,2,7,2,Feeling numb and disconnected,2.7,10.8,1
STU-9E216A0D,11,5.1,6.2,3,6,2,Very stressed about deadlines,3.1,10.3,1
STU-9E216A0D,12,4.9,5.9,3,8,1,Too much pressure from all sides,3.0,12.1,2
STU-2DF27A14,1,6.8,4.8,1,4,4,Too much pressure from all sides,3.9,5.9,0
STU-2DF27A14,2,7.1,5.8,2,3,3,"Average day, going through the motions",3.1,6.9,0
STU-2DF27A14,3,6.7,4.2,2,5,3,Things are manageable but not exciting,3.8,5.6,1
STU-2DF27A14,4,6.3,3.6,3,4,2,"Feeling okay, nothing special",2.5,6.5,1
STU-2DF27A14,5,6.3,4.5,2,6,3,"Neither good nor bad, just normal",3.4,6.6,1
STU-2DF27A14,6,6.4,6.8,3,4,3,Happy and well-rested,2.7,7.0,1
STU-2DF27A14,7,6.7,4.3,3,4,2,Too much pressure from all sides,2.6,8.0,1
STU-2DF27A14,8,6.1,7.6,2,7,1,Lost all motivation to study,3.4,7.0,1
STU-2DF27A14,9,6.7,5.8,4,5,0,Struggling to concentrate on anything,2.4,8.0,1
STU-2DF27A14,10,5.1,4.4,4,5,1,Feeling anxious about everything,2.2,7.1,1
STU-2DF27A14,11,5.2,3.7,4,7,2,Feeling numb and disconnected,1.6,6.3,2
STU-2DF27A14,12,4.9,4.0,4,6,0,Very stressed about deadlines,1.7,7.9,2
STU-92F1E709,1,7.2,5.0,0,4,4,Feeling overwhelmed with assignments,3.5,4.9,0
STU-92F1E709,2,7.4,5.5,0,5,3,"Routine day, nothing remarkable",3.4,6.6,0
STU-92F1E709,3,7.8,3.3,1,5,5,"Average day, going through the motions",3.2,7.5,0
STU-92F1E709,4,6.3,4.5,1,5,3,Feeling indifferent about things,3.3,7.1,1
STU-92F1E709,5,5.8,5.7,1,6,3,Feeling anxious about everything,2.8,7.4,1
STU-92F1E709,6,4.9,3.9,2,6,4,"Neither good nor bad, just normal",2.8,7.9,1
STU-92F1E709,7,4.8,5.0,2,6,2,Feeling numb and disconnected,2.9,7.9,1
STU-92F1E709,8,5.6,5.9,2,7,3,Struggling to concentrate on anything,2.4,8.9,1
STU-92F1E709,9,4.9,4.4,2,7,1,Feeling overwhelmed with assignments,2.2,7.9,2
STU-92F1E709,10,4.6,3.2,3,8,3,Exhausted and burned out from studying,2.1,8.1,2
STU-92F1E709,11,4.1,5.1,2,7,2,Feeling anxious about everything,2.2,8.0,2
STU-92F1E709,12,4.8,2.7,3,8,1,"Can't sleep well, too much anxiety",1.3,8.0,2
STU-D76C66CF,1,4.6,14.0,5,8,1,Lost all motivation to study,1.9,11.7,2
STU-D76C66CF,2,6.3,14.0,4,9,1,Feeling numb and disconnected,1.4,12.3,2
STU-D76C66CF,3,3.6,13.2,4,8,0,"Breaking down emotionally, can't handle it",2.2,12.6,2
STU-D76C66CF,4,4.6,14.0,4,9,0,Feeling numb and disconnected,1.9,12.9,2
STU-D76C66CF,5,5.2,13.7,5,9,0,Feeling hopeless about my grades,1.9,11.1,2
STU-D76C66CF,6,5.1,14.0,4,9,2,Very stressed about deadlines,,11.3,2
STU-D76C66CF,7,4.7,14.0,5,10,0,Feeling isolated and lonely,2.4,11.8,2
STU-D76C66CF,8,4.7,14.0,4,8,0,"Can't sleep well, too much anxiety",1.2,11.3,2
STU-D76C66CF,9,4.9,13.7,4,9,1,Feeling anxious about everything,0.9,11.8,2
STU-D76C66CF,10,4.7,13.4,5,8,0,Exhausted and burned out from studying,1.4,10.9,2
STU-D76C66CF,11,4.5,13.0,4,8,0,Feeling anxious about everything,1.3,12.8,2
STU-D76C66CF,12,4.4,14.0,4,10,0,Feeling numb and disconnected,1.4,10.1,2
STU-5093C372,1,7.9,6.3,1,4,4,Happy and well-rested,,6.5,0
STU-5093C372,2,6.6,4.8,0,4,5,Enjoying the learning process,3.0,6.8,0
STU-5093C372,3,7.2,4.9,1,4,4,Feeling confident about exams,2.9,6.2,0
STU-5093C372,4,7.3,6.4,0,4,4,Happy and well-rested,2.7,5.7,0
STU-5093C372,5,8.6,5.6,0,3,5,Excited about upcoming projects,3.3,4.5,0
STU-5093C372,6,6.8,4.2,1,4,5,"Had a productive day, feeling accomplished",3.0,5.0,0
STU-5093C372,7,8.6,6.1,0,2,4,Enjoying the learning process,3.2,5.7,0
STU-5093C372,8,7.2,5.7,0,4,4,Feeling confident about exams,3.6,4.0,0
STU-5093C372,9,8.3,6.3,1,4,4,Feeling great and motivated today,3.6,5.4,0
STU-5093C372,10,7.8,5.4,0,3,4,"Had a productive day, feeling accomplished",3.4,6.4,0
STU-5093C372,11,7.0,4.8,0,5,5,Happy and well-rested,3.0,5.8,0
STU-5093C372,12,7.8,3.8,0,4,4,Feeling calm and focused,3.6,5.4,0
STU-3B19BEEB,1,7.7,6.2,1,4,5,Struggling to concentrate on anything,2.6,5.4,0
STU-3B19BEEB,2,6.3,5.1,1,4,3,Things are manageable but not exciting,2.9,6.4,0
STU-3B19BEEB,3,6.4,4.0,2,5,4,Struggling to concentrate on anything,,6.4,1
STU-3B19BEEB,4,5.8,5.4,1,4,3,"Good energy, looking forward to classes",2.3,6.4,0
STU-3B19BEEB,5,,2.5,1,5,3,"Routine day, nothing remarkable",2.1,7.8,1
STU-3B19BEEB,6,6.3,3.9,2,5,3,Just getting by day to day,1.6,7.3,1
STU-3B19BEEB,7,5.4,3.9,3,4,3,Dreading going to class,1.5,7.2,1
STU-3B19BEEB,8,5.8,3.3,3,6,2,Feeling hopeless about my grades,2.3,9.5,1
STU-3B19BEEB,9,6.6,4.3,3,5,1,Feeling hopeless about my grades,1.1,8.6,1
STU-3B19BEEB,10,5.5,5.3,3,7,2,"Can't sleep well, too much anxiety",0.6,8.5,2
STU-3B19BEEB,11,5.1,4.1,3,6,1,Too much pressure from all sides,0.8,8.3,2
STU-3B19BEEB,12,5.7,5.1,3,7,3,Feeling anxious about everything,0.9,7.3,2
STU-541EB777,1,5.2,5.5,1,3,3,"Average day, going through the motions",5.0,5.9,0
STU-541EB777,2,5.5,4.4,2,3,2,Feeling indifferent about things,3.8,5.8,0
STU-541EB777,3,6.3,3.6,2,4,2,"Average day, going through the motions",4.9,6.6,1
STU-541EB777,4,5.5,4.7,2,5,3,Excited about upcoming projects,3.7,6.4,1
STU-541EB777,5,3.7,4.5,2,5,3,"Neither good nor bad, just normal",3.3,7.1,1
STU-541EB777,6,4.7,3.9,3,5,0,Just getting by day to day,2.6,7.4,1
STU-541EB777,7,5.7,4.1,2,7,1,Struggling to concentrate on anything,4.0,8.1,1
STU-541EB777,8,4.4,4.4,3,5,0,Very stressed about deadlines,3.1,8.7,1
STU-541EB777,9,4.5,3.6,3,5,0,Very stressed about deadlines,3.1,7.6,1
STU-541EB777,10,3.7,3.8,4,7,1,Feeling overwhelmed with assignments,3.1,7.8,2
STU-541EB777,11,3.3,3.3,4,7,0,Feeling isolated and lonely,2.2,8.6,2
STU-541EB777,12,4.0,5.6,5,7,0,Constantly tired no matter how much I sleep,2.2,8.2,2
STU-50852D6C,1,7.3,5.7,2,4,4,Feeling indifferent about things,,8.7,0
STU-50852D6C,2,6.9,7.6,2,5,2,"Had a productive day, feeling accomplished",3.2,8.8,1
STU-50852D6C,3,8.2,7.9,2,5,4,Motivated to study and stay on track,3.6,6.7,0
STU-50852D6C,4,7.7,9.3,3,5,4,Things are manageable but not exciting,3.5,7.6,1
STU-50852D6C,5,7.5,7.9,1,4,3,"Had a productive day, feeling accomplished",3.6,8.3,0
STU-50852D6C,6,7.2,7.3,3,5,4,"Average day, going through the motions",3.3,7.9,1
STU-50852D6C,7,7.4,6.6,2,5,2,Just getting by day to day,3.6,8.2,1
STU-50852D6C,8,8.0,6.9,3,5,3,Feeling overwhelmed with assignments,3.6,9.2,1
STU-50852D6C,9,7.5,6.4,1,5,4,Things are manageable but not exciting,3.0,9.2,0
STU-50852D6C,10,8.3,7.8,2,5,3,"Doing alright, could be better",3.9,8.3,0
STU-50852D6C,11,8.5,7.5,2,5,3,"Neither good nor bad, just normal",3.5,8.3,0
STU-50852D6C,12,7.8,8.5,2,6,2,"Neither good nor bad, just normal",4.2,8.9,1
STU-13A1AF6A,1,9.6,5.0,0,3,5,Excited about upcoming projects,5.0,5.6,0
STU-13A1AF6A,2,9.2,4.7,0,1,6,"Good energy, looking forward to classes",5.1,4.9,0
STU-13A1AF6A,3,9.4,5.6,0,1,6,"Good energy, looking forward to classes",5.0,5.0,0
STU-13A1AF6A,4,8.4,7.1,1,3,5,"Good energy, looking forward to classes",4.5,3.7,0
STU-13A1AF6A,5,9.6,6.0,1,2,5,Motivated to study and stay on track,4.4,6.1,0
STU-13A1AF6A,6,8.9,5.5,1,2,6,Excited about upcoming projects,4.6,5.0,0
STU-13A1AF6A,7,8.5,4.8,1,4,6,"Had a productive day, feeling accomplished",4.1,5.0,0
STU-13A1AF6A,8,9.4,7.8,0,1,4,Excited about upcoming projects,,4.5,0
STU-13A1AF6A,9,9.4,5.7,1,1,6,Happy and well-rested,4.0,6.0,0
STU-13A1AF6A,10,8.7,4.9,1,1,6,"Good energy, looking forward to classes",4.5,3.9,0
STU-13A1AF6A,11,8.7,6.4,0,1,6,Happy and well-rested,4.8,6.3,0
STU-13A1AF6A,12,8.3,5.7,0,2,6,"Good energy, looking forward to classes",4.7,5.3,0
STU-9D519A6E,1,7.7,7.7,0,3,2,"Average day, going through the motions",2.3,7.1,0
STU-9D519A6E,2,6.6,6.4,1,4,2,"Doing alright, could be better",1.6,6.5,1
STU-9D519A6E,3,5.4,5.0,1,4,3,"Routine day, nothing remarkable",2.0,7.3,1
STU-9D519A6E,4,5.5,6.8,1,6,2,"Doing alright, could be better",2.8,8.6,1
STU-9D519A6E,5,5.5,7.2,2,6,2,"Neither good nor bad, just normal",2.1,8.0,1
